Time        | File Name                                                              
1m03.90s    | Specific/solinas32_2e206m5_8limbs/fesquare                             
1m03.86s    | Specific/solinas32_2e336m3_12limbs/freeze                              
1m03.85s    | Specific/solinas32_2e198m17_8limbs/fesquare                            
1m03.83s    | Specific/montgomery64_2e413m21_7limbs/Synthesis                        
1m03.80s    | Specific/montgomery32_2e137m13_5limbs/fesub                            
1m03.75s    | Specific/montgomery32_2e141m9_5limbs/fesub                             
1m03.73s    | Specific/montgomery64_2e389m21_7limbs/Synthesis                        
1m03.52s    | Specific/montgomery64_2e401m31_7limbs/Synthesis                        
1m03.43s    | Specific/solinas32_2e243m9_9limbs/fesquare                             
1m03.38s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_10limbs/freeze              
1m03.30s    | Specific/montgomery32_2e489m21_16limbs/fenz                            
1m03.17s    | Specific/montgomery64_2e414m17_7limbs/Synthesis                        
1m03.10s    | Specific/solinas32_2e291m19_12limbs/freeze                             
1m03.00s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_10limbs/femul               
1m02.90s    | Specific/solinas64_2e382m105_8limbs/femul                              
1m02.86s    | Specific/solinas64_2e414m17_8limbs/femul                               
1m02.84s    | Specific/solinas32_2e174m3_8limbs/fesquare                             
1m02.79s    | Specific/solinas32_2e171m19_7limbs/femul                               
1m02.64s    | Specific/solinas64_2e511m481_11limbs/freeze                            
1m02.53s    | Specific/solinas64_2e383m187_8limbs/femul                              
1m02.44s    | Specific/montgomery64_2e416m2e208m1_7limbs/Synthesis                   
1m02.25s    | Specific/solinas32_2e379m19_15limbs/fesub                              
1m02.21s    | Specific/solinas32_2e389m21_15limbs/fesub                              
1m02.18s    | Specific/solinas32_2e150m5_7limbs/femul                                
1m02.06s    | Specific/solinas32_2e174m17_8limbs/fesquare                            
1m02.01s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_10limbs/fesquare            
1m01.89s    | Specific/solinas32_2e152m17_7limbs/femul                               
1m01.84s    | Specific/solinas32_2e213m3_8limbs/fesquare                             
1m01.80s    | Specific/montgomery32_2e452m3_15limbs/fenz                             
1m01.74s    | Specific/solinas32_2e196m15_8limbs/fesquare                            
1m01.68s    | Specific/solinas64_2e383m421_8limbs/femul                              
1m01.66s    | Specific/solinas32_2e369m25_15limbs/fesub                              
1m01.50s    | Specific/montgomery64_2e448m2e224m1_7limbs/Synthesis                   
1m01.47s    | Specific/montgomery32_2e448m2e224m1_14limbs/fenz                       
1m01.40s    | Specific/solinas32_2e256m2e32m977_12limbs/freeze                       
1m01.12s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_12limbs/freeze             
1m01.09s    | Specific/montgomery32_2e488m17_16limbs/fenz                            
1m00.94s    | Specific/solinas32_2e192m2e64m1_10limbs/freeze                         
1m00.82s    | Specific/solinas32_2e221m3_8limbs/fesquare                             
1m00.46s    | Specific/solinas32_2e285m9_12limbs/freeze                              
1m00.05s    | Specific/solinas32_2e174m3_7limbs/femul                                
1m00.04s    | Specific/solinas32_2e230m27_9limbs/fesquare                            
0m59.94s    | Specific/solinas32_2e226m5_9limbs/fesquare                             
0m59.94s    | Specific/solinas32_2e322m2e161m1_12limbs/freeze                        
0m59.92s    | Specific/montgomery32_2e256m88x2e240m1_8limbs/feadd                    
0m59.90s    | Specific/solinas64_2e256m4294968273_9limbs/fesquare                    
0m59.88s    | Specific/solinas32_2e150m3_7limbs/femul                                
0m59.81s    | Specific/montgomery32_2e243m9_8limbs/feadd                             
0m59.76s    | Specific/montgomery32_2e256m2e32m977_8limbs/feadd                      
0m59.59s    | Specific/solinas32_2e174m17_7limbs/femul                               
0m59.58s    | Specific/solinas32_2e166m5_7limbs/femul                                
0m59.47s    | Specific/solinas64_2e322m2e161m1_6limbs/fesquare                       
0m59.46s    | Specific/montgomery32_2e254m127x2e240m1_8limbs/feadd                   
0m59.40s    | Specific/montgomery32_2e480m2e240m1_15limbs/fenz                       
0m59.26s    | Specific/solinas32_2e321m9_12limbs/freeze                              
0m59.24s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_11limbs/fesquare           
0m59.23s    | Specific/solinas32_2e336m17_14limbs/fesub                              
0m59.16s    | Specific/solinas32_2e165m25_8limbs/fesquare                            
0m59.11s    | Specific/montgomery32_2e256m2e224p2e192p2e96m1_8limbs/feadd            
0m59.08s    | Specific/montgomery32_2e256m4294968273_8limbs/feadd                    
0m59.05s    | Specific/montgomery32_2e255m19_8limbs/feadd                            
0m58.63s    | Specific/montgomery32_2e256m189_8limbs/feadd                           
0m58.57s    | Specific/montgomery32_2e468m17_15limbs/fenz                            
0m57.78s    | Specific/solinas64_2e488m17_9limbs/freeze                              
0m57.76s    | Specific/solinas64_2e521m1_9limbs/freeze                               
0m57.55s    | Specific/solinas32_2e379m19_15limbs/feadd                              
0m57.46s    | Specific/solinas64_2e383m31_7limbs/femul                               
0m57.22s    | Specific/solinas32_2e322m2e161m1_14limbs/fesub                         
0m57.16s    | Specific/montgomery32_2e450m2e225m1_15limbs/fenz                       
0m57.10s    | Specific/montgomery32_2e226m5_8limbs/feadd                             
0m57.10s    | Specific/solinas32_2e369m25_15limbs/feadd                              
0m57.04s    | Specific/solinas32_2e389m21_15limbs/feadd                              
0m56.97s    | Specific/solinas64_2e401m31_8limbs/fesquare                            
0m56.96s    | Specific/montgomery64_2e444m17_7limbs/feadd                            
0m56.77s    | Specific/solinas32_2e158m15_7limbs/femul                               
0m56.69s    | Specific/solinas32_2e141m9_7limbs/femul                                
0m56.59s    | Specific/montgomery64_2e416m2e208m1_7limbs/feadd                       
0m56.36s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_9limbs/freeze               
0m56.06s    | Specific/solinas64_2e452m3_8limbs/fesquare                             
0m56.00s    | Specific/montgomery64_2e413m21_7limbs/feadd                            
0m55.99s    | Specific/solinas64_2e444m17_8limbs/fesquare                            
0m55.98s    | Specific/montgomery64_2e401m31_7limbs/feadd                            
0m55.84s    | Specific/solinas64_2e369m25_8limbs/fesquare                            
0m55.68s    | Specific/montgomery64_2e414m17_7limbs/feadd                            
0m55.56s    | Specific/solinas32_2e194m33_8limbs/fesquare                            
0m55.40s    | Specific/solinas64_2e389m21_7limbs/fesquare                            
0m55.38s    | Specific/solinas32_2e216m2e108m1_10limbs/freeze                        
0m55.35s    | Specific/solinas32_2e192m2e64m1_9limbs/freeze                          
0m54.83s    | Specific/montgomery64_2e389m21_7limbs/feadd                            
0m54.60s    | Specific/solinas32_2e251m9_11limbs/freeze                              
0m54.24s    | Specific/solinas32_2e338m15_14limbs/fesub                              
0m53.86s    | Specific/solinas64_2e369m25_7limbs/femul                               
0m53.80s    | Specific/solinas32_2e255m765_12limbs/fesub                             
0m53.61s    | Specific/solinas64_2e384m317_8limbs/fesquare                           
0m53.56s    | Specific/solinas64_2e511m481_10limbs/freeze                            
0m53.51s    | Specific/solinas32_2e336m17_14limbs/feadd                              
0m53.28s    | Specific/solinas64_2e379m19_8limbs/fesquare                            
0m53.20s    | Specific/solinas64_2e383m31_7limbs/fesquare                            
0m52.89s    | Specific/solinas32_2e338m15_14limbs/Synthesis                          
0m52.84s    | Specific/solinas64_2e521m1_10limbs/freeze                              
0m52.74s    | Specific/solinas32_2e165m25_7limbs/femul                               
0m52.74s    | Specific/solinas32_2e212m29_8limbs/fesquare                            
0m52.69s    | Specific/solinas32_2e152m17_7limbs/fesquare                            
0m52.36s    | Specific/solinas32_2e171m19_7limbs/fesquare                            
0m52.36s    | Specific/solinas32_2e222m117_10limbs/freeze                            
0m52.11s    | Specific/solinas32_2e150m5_7limbs/fesquare                             
0m51.98s    | Specific/solinas64_2e383m31_8limbs/fesquare                            
0m51.96s    | Specific/solinas32_2e291m19_11limbs/freeze                             
0m51.77s    | Specific/solinas32_2e336m17_14limbs/Synthesis                          
0m51.70s    | Specific/solinas64_2e511m187_10limbs/freeze                            
0m51.66s    | Specific/solinas32_2e213m3_9limbs/freeze                               
0m51.64s    | Specific/solinas32_2e322m2e161m1_14limbs/feadd                         
0m51.63s    | Specific/solinas32_2e174m17_7limbs/fesquare                            
0m51.60s    | Specific/solinas32_2e191m19_9limbs/freeze                              
0m51.55s    | Specific/solinas64_2e382m105_8limbs/fesquare                           
0m51.54s    | Specific/solinas64_2e383m187_8limbs/fesquare                           
0m51.43s    | Specific/solinas64_2e511m187_11limbs/fesub                             
0m51.35s    | Specific/solinas64_2e512m569_10limbs/freeze                            
0m51.32s    | Specific/solinas32_2e255m19_11limbs/freeze                             
0m51.31s    | Specific/solinas32_2e212m29_9limbs/freeze                              
0m51.29s    | Specific/solinas64_2e414m17_8limbs/fesquare                            
0m51.28s    | Specific/solinas32_2e256m189_11limbs/freeze                            
0m51.25s    | Specific/solinas64_2e338m15_7limbs/femul                               
0m51.15s    | Specific/solinas32_2e285m9_11limbs/freeze                              
0m51.08s    | Specific/solinas64_2e383m421_8limbs/fesquare                           
0m50.95s    | Specific/solinas64_2e414m17_9limbs/freeze                              
0m50.92s    | Specific/solinas32_2e266m3_11limbs/freeze                              
0m50.92s    | Specific/solinas32_2e338m15_13limbs/fesub                              
0m50.82s    | Specific/solinas64_2e382m105_7limbs/femul                              
0m50.72s    | Specific/solinas64_2e401m31_7limbs/femul                               
0m50.68s    | Specific/solinas64_2e512m569_11limbs/fesub                             
0m50.60s    | Specific/montgomery32_2e266m3_9limbs/Synthesis                         
0m50.37s    | Specific/solinas32_2e140m27_7limbs/femul                               
0m50.25s    | Specific/solinas32_2e255m19_10limbs/freeze                             
0m50.22s    | Specific/solinas32_2e174m3_7limbs/fesquare                             
0m50.13s    | Specific/solinas64_2e468m17_8limbs/freeze                              
0m50.11s    | Specific/solinas32_2e206m5_9limbs/freeze                               
0m50.09s    | Specific/montgomery32_2e444m17_14limbs/fenz                            
0m50.00s    | Specific/solinas64_2e379m19_7limbs/femul                               
0m49.94s    | Specific/solinas64_2e383m421_7limbs/femul                              
0m49.71s    | Specific/solinas32_2e230m27_10limbs/freeze                             
0m49.61s    | Specific/montgomery32_2e414m17_13limbs/fenz                            
0m49.48s    | Specific/solinas64_2e256m2e32m977_6limbs/femul                         
0m49.44s    | Specific/solinas32_2e196m15_9limbs/freeze                              
0m49.41s    | Specific/montgomery32_2e413m21_13limbs/fenz                            
0m49.39s    | Specific/solinas64_2e383m187_7limbs/femul                              
0m49.27s    | Specific/solinas32_2e158m15_6limbs/femul                               
0m49.18s    | Specific/solinas32_2e251m9_10limbs/freeze                              
0m49.10s    | Specific/solinas32_2e158m15_7limbs/fesquare                            
0m49.06s    | Specific/solinas64_2e413m21_7limbs/femul                               
0m49.04s    | Specific/montgomery32_2e401m31_13limbs/fenz                            
0m49.03s    | Specific/montgomery64_2e488m17_8limbs/fenz                             
0m49.00s    | Specific/solinas64_2e413m21_8limbs/freeze                              
0m48.81s    | Specific/solinas32_2e150m3_7limbs/fesquare                             
0m48.80s    | Specific/solinas32_2e166m5_7limbs/fesquare                             
0m48.80s    | Specific/solinas64_2e384m317_7limbs/femul                              
0m48.73s    | Specific/solinas64_2e416m2e208m1_9limbs/femul                          
0m48.68s    | Specific/solinas32_2e194m33_9limbs/freeze                              
0m48.50s    | Specific/montgomery64_2e285m9_5limbs/feopp                             
0m48.50s    | Specific/solinas64_2e389m21_8limbs/freeze                              
0m48.49s    | Specific/solinas32_2e338m15_14limbs/feadd                              
0m48.48s    | Specific/solinas64_2e452m3_9limbs/freeze                               
0m48.47s    | Specific/montgomery32_2e416m2e208m1_13limbs/fenz                       
0m48.45s    | Specific/montgomery64_2e266m3_5limbs/feopp                             
0m48.45s    | Specific/solinas32_2e221m3_9limbs/freeze                               
0m48.42s    | Specific/montgomery64_2e291m19_5limbs/feopp                            
0m48.40s    | Specific/solinas32_2e222m117_9limbs/freeze                             
0m48.32s    | Specific/solinas32_2e152m17_6limbs/femul                               
0m48.22s    | Specific/solinas64_2e336m3_7limbs/femul                                
0m48.18s    | Specific/solinas64_2e448m2e224m1_10limbs/freeze                        
0m48.14s    | Specific/solinas64_2e321m9_7limbs/femul                                
0m48.03s    | Specific/montgomery64_2e452m3_8limbs/fenz                              
0m47.67s    | Specific/solinas32_2e190m11_7limbs/femul                               
0m47.31s    | Specific/montgomery64_2e521m1_9limbs/fenz                              
0m47.28s    | Specific/montgomery32_2e216m2e108m1_7limbs/feadd                       
0m47.24s    | Specific/solinas32_2e150m5_6limbs/femul                                
0m47.15s    | Specific/solinas64_2e511m187_11limbs/feadd                             
0m47.00s    | Specific/solinas32_2e189m25_7limbs/femul                               
0m46.99s    | Specific/montgomery32_2e224m2e96p1_7limbs/feadd                        
0m46.99s    | Specific/solinas32_2e141m9_7limbs/fesquare                             
0m46.96s    | Specific/solinas32_2e166m5_6limbs/femul                                
0m46.89s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_9limbs/femul                
0m46.87s    | Specific/solinas64_2e450m2e225m1_10limbs/freeze                        
0m46.83s    | Specific/solinas32_2e338m15_13limbs/feadd                              
0m46.80s    | Specific/solinas64_2e336m17_7limbs/femul                               
0m46.71s    | Specific/solinas32_2e336m17_13limbs/fesub                              
0m46.70s    | Specific/solinas64_2e495m31_9limbs/freeze                              
0m46.68s    | Specific/montgomery32_2e191m19_6limbs/feadd                            
0m46.66s    | Specific/solinas32_2e226m5_10limbs/freeze                              
0m46.51s    | Specific/montgomery32_2e205m45x2e198m1_7limbs/feadd                    
0m46.49s    | Specific/montgomery32_2e221m3_7limbs/feadd                             
0m46.48s    | Specific/montgomery32_2e213m3_7limbs/feadd                             
0m46.40s    | Specific/solinas64_2e256m4294968273_10limbs/freeze                     
0m46.39s    | Specific/solinas32_2e256m2e32m977_13limbs/fesub                        
0m46.39s    | Specific/solinas32_2e336m3_13limbs/fesub                               
0m46.28s    | Specific/montgomery32_2e129m25_5limbs/feopp                            
0m46.27s    | Specific/solinas32_2e321m9_13limbs/fesub                               
0m46.25s    | Specific/solinas64_2e489m21_9limbs/freeze                              
0m46.04s    | Specific/montgomery32_2e206m5_7limbs/feadd                             
0m46.02s    | Specific/solinas32_2e141m9_6limbs/femul                                
0m45.97s    | Specific/solinas32_2e171m19_8limbs/freeze                              
0m45.89s    | Specific/montgomery32_2e198m17_7limbs/feadd                            
0m45.84s    | Specific/solinas32_2e266m3_10limbs/freeze                              
0m45.79s    | Specific/montgomery32_2e389m21_13limbs/fenz                            
0m45.77s    | Specific/montgomery32_2e150m5_5limbs/feopp                             
0m45.74s    | Specific/solinas32_2e235m15_9limbs/freeze                              
0m45.73s    | Specific/montgomery32_2e222m117_7limbs/feadd                           
0m45.72s    | Specific/montgomery32_2e212m29_7limbs/feadd                            
0m45.69s    | Specific/montgomery32_2e150m3_5limbs/feopp                             
0m45.63s    | Specific/solinas32_2e198m17_9limbs/freeze                              
0m45.60s    | Specific/montgomery32_2e137m13_5limbs/feopp                            
0m45.52s    | Specific/solinas32_2e191m19_8limbs/freeze                              
0m45.44s    | Specific/solinas64_2e480m2e240m1_10limbs/fesub                         
0m45.42s    | Specific/solinas32_2e255m765_13limbs/fesub                             
0m45.40s    | Specific/montgomery64_2e489m21_8limbs/fenz                             
0m45.33s    | Specific/montgomery32_2e130m5_5limbs/feopp                             
0m45.22s    | Specific/montgomery32_2e158m15_5limbs/feopp                            
0m45.20s    | Specific/solinas32_2e243m9_9limbs/freeze                               
0m45.16s    | Specific/montgomery32_2e140m27_5limbs/feopp                            
0m45.09s    | Specific/montgomery32_2e152m17_5limbs/feopp                            
0m45.08s    | Specific/solinas64_2e511m481_11limbs/Synthesis                         
0m45.04s    | Specific/montgomery32_2e141m9_5limbs/feopp                             
0m44.90s    | Specific/solinas64_2e489m21_10limbs/fesub                              
0m44.84s    | Specific/solinas64_2e512m569_11limbs/Synthesis                         
0m44.66s    | Specific/solinas64_2e488m17_10limbs/fesub                              
0m44.64s    | Specific/solinas64_2e511m187_11limbs/Synthesis                         
0m44.58s    | Specific/solinas32_2e206m5_8limbs/freeze                               
0m44.53s    | Specific/solinas32_2e189m25_8limbs/freeze                              
0m44.44s    | Specific/solinas32_2e243m9_10limbs/freeze                              
0m44.44s    | Specific/solinas32_2e256m189_12limbs/fesub                             
0m44.34s    | Specific/solinas64_2e369m25_7limbs/fesquare                            
0m44.33s    | Specific/solinas64_2e512m569_11limbs/feadd                             
0m44.27s    | Specific/solinas64_2e416m2e208m1_9limbs/fesquare                       
0m44.26s    | Specific/solinas32_2e235m15_10limbs/freeze                             
0m43.94s    | Specific/solinas32_2e165m25_7limbs/fesquare                            
0m43.89s    | Specific/montgomery32_2e194m33_7limbs/feadd                            
0m43.84s    | Specific/solinas64_2e511m481_11limbs/fesub                             
0m43.74s    | Specific/montgomery32_2e196m15_7limbs/feadd                            
0m43.74s    | Specific/montgomery32_2e382m105_12limbs/fenz                           
0m43.73s    | Specific/montgomery32_2e384m317_12limbs/fenz                           
0m43.68s    | Specific/solinas32_2e174m3_8limbs/freeze                               
0m43.53s    | Specific/solinas32_2e336m3_12limbs/fesub                               
0m43.45s    | Specific/solinas64_2e256m2e32m977_6limbs/fesquare                      
0m43.21s    | Specific/solinas32_2e224m2e96p1_11limbs/feadd                          
0m43.17s    | Specific/solinas32_2e196m15_8limbs/freeze                              
0m43.16s    | Specific/montgomery32_2e383m421_12limbs/fenz                           
0m43.14s    | Specific/montgomery32_2e384m2e128m2e96p2e32m1_12limbs/fenz             
0m43.14s    | Specific/solinas32_2e152m17_6limbs/fesquare                            
0m43.14s    | Specific/solinas32_2e158m15_6limbs/fesquare                            
0m43.13s    | Specific/solinas32_2e166m5_6limbs/fesquare                             
0m43.06s    | Specific/solinas32_2e322m2e161m1_14limbs/Synthesis                     
0m43.02s    | Specific/solinas64_2e495m31_10limbs/fesub                              
0m43.00s    | Specific/solinas64_2e416m2e208m1_9limbs/freeze                         
0m42.96s    | Specific/solinas64_2e444m17_9limbs/freeze                              
0m42.81s    | Specific/solinas32_2e140m27_7limbs/fesquare                            
0m42.76s    | Specific/montgomery32_2e383m31_12limbs/fenz                            
0m42.69s    | Specific/solinas32_2e291m19_12limbs/fesub                              
0m42.68s    | Specific/solinas64_2e389m21_7limbs/freeze                              
0m42.62s    | Specific/montgomery32_2e384m79x2e376m1_12limbs/fenz                    
0m42.57s    | Specific/solinas32_2e336m3_13limbs/Synthesis                           
0m42.50s    | Specific/solinas32_2e338m15_13limbs/Synthesis                          
0m42.49s    | Specific/solinas32_2e198m17_8limbs/freeze                              
0m42.44s    | Specific/montgomery32_2e384m5x2e368m1_12limbs/fenz                     
0m42.41s    | Specific/solinas32_2e336m17_13limbs/Synthesis                          
0m42.39s    | Specific/montgomery64_2e383m421_6limbs/feadd                           
0m42.29s    | Specific/solinas32_2e174m17_8limbs/freeze                              
0m42.26s    | Specific/montgomery64_2e382m105_6limbs/feadd                           
0m42.26s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_9limbs/fesquare             
0m42.25s    | Specific/montgomery64_2e322m2e161m1_6limbs/feadd                       
0m42.18s    | Specific/montgomery64_2e383m187_6limbs/feadd                           
0m42.11s    | Specific/solinas32_2e150m3_6limbs/fesquare                             
0m42.09s    | Specific/solinas32_2e150m5_6limbs/fesquare                             
0m42.09s    | Specific/solinas32_2e256m2e32m977_13limbs/feadd                        
0m42.02s    | Specific/solinas32_2e213m3_8limbs/freeze                               
0m42.00s    | Specific/solinas32_2e336m3_13limbs/feadd                               
0m41.98s    | Specific/montgomery64_2e384m5x2e368m1_6limbs/feadd                     
0m41.95s    | Specific/montgomery64_2e369m25_6limbs/feadd                            
0m41.90s    | Specific/montgomery64_2e383m31_6limbs/feadd                            
0m41.84s    | Specific/montgomery64_2e384m317_6limbs/feadd                           
0m41.82s    | Specific/montgomery64_2e379m19_6limbs/feadd                            
0m41.81s    | Specific/montgomery64_2e338m15_6limbs/feadd                            
0m41.81s    | Specific/montgomery64_2e384m79x2e376m1_6limbs/feadd                    
0m41.78s    | Specific/solinas64_2e383m187_7limbs/fesquare                           
0m41.76s    | Specific/solinas32_2e336m17_13limbs/feadd                              
0m41.70s    | Specific/montgomery64_2e384m2e128m2e96p2e32m1_6limbs/feadd             
0m41.66s    | Specific/solinas32_2e321m9_13limbs/feadd                               
0m41.64s    | Specific/montgomery64_2e127m1_2limbs/femul                             
0m41.63s    | Specific/montgomery64_2e321m9_6limbs/feadd                             
0m41.40s    | Specific/solinas32_2e221m3_8limbs/freeze                               
0m41.39s    | Specific/solinas64_2e256m4294968273_9limbs/freeze                      
0m41.28s    | Specific/solinas32_2e255m765_13limbs/feadd                             
0m41.20s    | Specific/solinas64_2e338m15_7limbs/fesquare                            
0m41.17s    | Specific/solinas32_2e256m2e32m977_12limbs/fesub                        
0m41.15s    | Specific/solinas64_2e379m19_7limbs/fesquare                            
0m41.13s    | Specific/montgomery64_2e336m17_6limbs/feadd                            
0m41.12s    | Specific/solinas32_2e165m25_8limbs/freeze                              
0m41.02s    | Specific/solinas32_2e192m2e64m1_10limbs/fesub                          
0m41.00s    | Specific/solinas32_2e255m765_12limbs/feadd                             
0m40.94s    | Specific/solinas64_2e489m21_10limbs/feadd                              
0m40.92s    | Specific/solinas64_2e488m17_10limbs/feadd                              
0m40.85s    | Specific/montgomery64_2e336m3_6limbs/feadd                             
0m40.74s    | Specific/montgomery64_2e450m2e225m1_8limbs/fenz                        
0m40.68s    | Specific/solinas64_2e382m105_7limbs/fesquare                           
0m40.64s    | Specific/solinas64_2e401m31_7limbs/fesquare                            
0m40.61s    | Specific/solinas32_2e226m5_9limbs/freeze                               
0m40.61s    | Specific/solinas64_2e384m317_7limbs/fesquare                           
0m40.54s    | Specific/montgomery64_2e512m569_8limbs/fenz                            
0m40.54s    | Specific/solinas64_2e511m481_11limbs/feadd                             
0m40.53s    | Specific/solinas64_2e383m31_7limbs/freeze                              
0m40.48s    | Specific/solinas64_2e452m3_8limbs/freeze                               
0m40.46s    | Specific/solinas64_2e383m421_7limbs/fesquare                           
0m40.41s    | Specific/solinas64_2e488m17_9limbs/fesub                               
0m40.36s    | Specific/solinas32_2e152m17_7limbs/freeze                              
0m40.26s    | Specific/solinas32_2e322m2e161m1_12limbs/fesub                         
0m40.24s    | Specific/solinas32_2e171m19_7limbs/freeze                              
0m40.22s    | Specific/solinas32_2e190m11_7limbs/fesquare                            
0m40.17s    | Specific/solinas64_2e256m2e32m977_7limbs/freeze                        
0m40.12s    | Specific/solinas64_2e401m31_8limbs/freeze                              
0m40.10s    | Specific/montgomery32_2e379m19_12limbs/fenz                            
0m40.08s    | Specific/solinas64_2e384m2e128m2e96p2e32m1_10limbs/feadd               
0m40.06s    | Specific/solinas64_2e444m17_8limbs/freeze                              
0m40.05s    | Specific/montgomery64_2e480m2e240m1_8limbs/fenz                        
0m40.04s    | Specific/solinas32_2e321m9_13limbs/Synthesis                           
0m40.02s    | Specific/solinas32_2e224m2e96p1_11limbs/femul                          
0m39.97s    | Specific/solinas32_2e321m9_12limbs/fesub                               
0m39.93s    | Specific/solinas64_2e321m9_7limbs/fesquare                             
0m39.92s    | Specific/montgomery64_2e468m17_8limbs/fenz                             
0m39.89s    | Specific/solinas32_2e150m5_7limbs/freeze                               
0m39.84s    | Specific/solinas32_2e194m33_8limbs/freeze                              
0m39.84s    | Specific/solinas64_2e336m3_7limbs/fesquare                             
0m39.83s    | Specific/montgomery32_2e383m187_12limbs/fenz                           
0m39.83s    | Specific/montgomery64_2e512m491x2e496m1_8limbs/fenz                    
0m39.66s    | Specific/montgomery64_2e510m290x2e496m1_8limbs/fenz                    
0m39.62s    | Specific/montgomery64_2e495m31_8limbs/fenz                             
0m39.54s    | Specific/solinas64_2e413m21_7limbs/fesquare                            
0m39.51s    | Specific/montgomery64_2e511m187_8limbs/fenz                            
0m39.50s    | Specific/solinas32_2e174m17_7limbs/freeze                              
0m39.46s    | Specific/solinas32_2e285m9_12limbs/fesub                               
0m39.34s    | Specific/solinas32_2e230m27_9limbs/freeze                              
0m39.32s    | Specific/solinas64_2e495m31_10limbs/feadd                              
0m39.31s    | Specific/solinas64_2e384m317_8limbs/freeze                             
0m39.26s    | Specific/montgomery64_2e511m481_8limbs/fenz                            
0m39.22s    | Specific/solinas32_2e256m189_12limbs/feadd                             
0m39.19s    | Specific/solinas64_2e336m17_7limbs/fesquare                            
0m39.18s    | Specific/solinas32_2e189m25_7limbs/fesquare                            
0m39.16s    | Specific/solinas32_2e336m3_12limbs/feadd                               
0m39.00s    | Specific/solinas64_2e468m17_9limbs/fesub                               
0m38.92s    | Specific/solinas64_2e448m2e224m1_8limbs/freeze                         
0m38.91s    | Specific/solinas64_2e369m25_8limbs/freeze                              
0m38.90s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_11limbs/feadd              
0m38.87s    | Specific/solinas64_2e521m1_9limbs/fesub                                
0m38.85s    | Specific/solinas32_2e174m3_7limbs/freeze                               
0m38.83s    | Specific/solinas32_2e216m2e108m1_10limbs/fesub                         
0m38.78s    | Specific/solinas32_2e384m2e128m2e96p2e32m1_19limbs/fesub               
0m38.76s    | Specific/solinas32_2e291m19_12limbs/feadd                              
0m38.75s    | Specific/solinas32_2e158m15_7limbs/freeze                              
0m38.61s    | Specific/solinas64_2e243m9_6limbs/femul                                
0m38.52s    | Specific/montgomery32_2e336m3_11limbs/fenz                             
0m38.46s    | Specific/solinas64_2e379m19_8limbs/freeze                              
0m38.46s    | Specific/solinas64_2e450m2e225m1_8limbs/freeze                         
0m38.41s    | Specific/solinas64_2e192m2e64m1_5limbs/femul                           
0m38.39s    | Specific/montgomery32_2e336m17_11limbs/fenz                            
0m38.10s    | Specific/solinas32_2e141m9_6limbs/fesquare                             
0m38.06s    | Specific/solinas64_2e416m2e208m1_8limbs/freeze                         
0m37.88s    | Specific/montgomery32_2e338m15_11limbs/fenz                            
0m37.84s    | Specific/montgomery32_2e322m2e161m1_11limbs/fenz                       
0m37.73s    | Specific/solinas32_2e224m2e96p1_10limbs/feadd                          
0m37.64s    | Specific/montgomery32_2e369m25_12limbs/fenz                            
0m37.64s    | Specific/solinas64_2e266m3_6limbs/femul                                
0m37.43s    | Specific/solinas64_2e338m15_6limbs/femul                               
0m37.41s    | Specific/solinas64_2e480m2e240m1_8limbs/freeze                         
0m37.36s    | Specific/solinas64_2e291m19_6limbs/femul                               
0m37.31s    | Specific/solinas32_2e150m3_7limbs/freeze                               
0m37.28s    | Specific/solinas64_2e321m9_6limbs/femul                                
0m37.26s    | Specific/solinas32_2e256m2e224p2e192p2e96m1_12limbs/feadd              
0m37.23s    | Specific/solinas64_2e251m9_6limbs/femul                                
0m37.20s    | Specific/solinas32_2e192m2e64m1_10limbs/feadd                          
0m37.20s    | Specific/solinas32_2e212m29_8limbs/freeze                              
0m37.08s    | Specific/solinas64_2e256m189_6limbs/femul                              
0m37.06s    | Specific/solinas64_2e216m2e108m1_4limbs/femul                          
0m37.06s    | Specific/solinas64_2e336m17_6limbs/femul                               
0m37.04s    | Specific/solinas64_2e285m9_6limbs/femul                                
0m36.91s    | Specific/solinas32_2e166m5_7limbs/freeze                               
0m36.88s    | Specific/solinas32_2e256m2e32m977_12limbs/feadd                        
0m36.82s    | Specific/solinas64_2e243m9_6limbs/fesquare                             
0m36.69s    | Specific/solinas32_2e140m27_6limbs/femul                               
0m36.63s    | Specific/solinas64_2e255m19_6limbs/femul                               
0m36.60s    | Specific/solinas32_2e321m9_12limbs/feadd                               
0m36.60s    | Specific/solinas64_2e336m3_6limbs/femul                                
0m36.53s    | Specific/solinas64_2e255m765_6limbs/femul                              
0m36.48s    | Specific/solinas32_2e216m2e108m1_8limbs/freeze                         
0m36.37s    | Specific/solinas64_2e511m481_10limbs/fesub                             
0m36.22s    | Specific/solinas32_2e192m2e64m1_9limbs/fesub                           
0m36.21s    | Specific/solinas64_2e414m17_8limbs/freeze                              
